Created Date,Account Record Type,Membership Category,Membership Status,Member Type,Person Account: State/Province,Person Account: Country,Transaction Date,Total Payment,Unit Price,Order Id,Product: Product Name,Product: Record Type
2018-07-25,Individual,Individual,Current,Professional,"",United Kingdom,2020-03-03,0,275,Order 0485986,Professional,Membership
2018-09-20,Individual,Individual,Current,Government,"",Netherlands,2020-03-17,0,275,Order 0496024,Professional,Membership
2018-07-04,Individual,Individual,Expired,Professional,West Yorkshire,United Kingdom,2020-03-23,0,275,Order 0500631,Professional,Membership
2018-03-20,Individual,Individual,Current,Professional,"",Portugal,2020-03-26,0,275,Order 0503673,Professional,Membership
2018-04-09,Individual,Individual,Current,Professional,"",Netherlands,2020-03-26,0,275,Order 0503745,Professional,Membership
2016-05-23,Individual,Individual,Expired,Professional,PA,United States,2020-04-13,0,275,Order 0521309,Professional,Membership
2018-04-19,Individual,Individual,Expired,Professional,AZ,United States,2020-04-15,0,275,Order 0523479,Professional,Membership
2018-04-11,Individual,Individual,Grace,Professional,GA,United States,2020-05-07,0,275,Order 0542539,Professional,Membership
2018-07-09,Individual,Individual,Future,Government,"",Netherlands,2020-05-19,0,275,Order 0550674,Professional,Membership
2018-07-10,Individual,Individual,Current,Professional,FL,United States,2020-05-21,0,275,Order 0552873,Professional,Membership
2018-04-25,Individual,Individual,Current,Professional,Essex,United Kingdom,2020-05-26,0,275,Order 0555031,Professional,Membership
2018-04-26,Individual,Individual,Current,Professional,"",Germany,2020-06-09,0,275,Order 0563252,Professional,Membership
2016-04-21,Individual,Individual,Expired,Professional,NY,United States,2020-07-08,0,275,Order 0578698,Professional,Membership
2018-05-11,Individual,Individual,Current,Professional,São Paulo,Brazil,2020-07-21,0,275,Order 0585482,Professional,Membership
2018-05-30,Individual,Individual,Current,Professional,São Paulo,Brazil,2020-07-21,0,275,Order 0585548,Professional,Membership
2018-07-17,Individual,Individual,Current,Professional,São Paulo,Brazil,2020-07-21,0,275,Order 0585697,Professional,Membership
2018-07-26,Individual,Individual,Current,Student,São Paulo,Brazil,2020-07-21,0,275,Order 0585479,Professional,Membership
2018-06-06,Individual,Individual,Current,Professional,São Paulo,Brazil,2020-07-28,0,275,Order 0589188,Professional,Membership
2018-08-08,Individual,Individual,Current,Professional,"",South Africa,2020-07-31,0,275,Order 0591373,Professional,Membership
2016-04-20,Individual,Individual,Current,Government,WA,United States,2020-08-18,0,275,Order 0601440,Professional,Membership
2018-06-06,Individual,Individual,Current,Professional,São Paulo,Brazil,2020-08-20,0,275,Order 0602955,Professional,Membership
2016-05-23,Individual,Individual,Expired,Professional,OH,United States,2020-08-21,0,275,Order 0603567,Professional,Membership
2018-06-25,Individual,Individual,Expired,Professional,TX,United States,2020-08-30,0,275,Order 0608803,Professional,Membership
2018-08-19,Individual,Individual,Current,Professional,Alberta,Canada,2020-09-03,0,275,Order 0612852,Professional,Membership
2018-06-22,Individual,Individual,Current,Professional,"",United Kingdom,2020-09-04,0,275,Order 0613180,Professional,Membership
2018-07-17,Individual,Individual,Current,Professional,"",United States,2020-09-14,0,275,Order 0618410,Professional,Membership
2018-05-30,Individual,Individual,Current,Professional,Ontario,Canada,2020-12-29,0,275,Order 0681708,Professional,Membership
2018-05-30,Individual,Individual,Current,Professional,Ontario,Canada,2021-01-04,0,275,Order 0683038,Professional,Membership
2016-05-11,Individual,Individual,Current,Professional,UT,United States,2021-03-10,0,275,Order 0726229,Professional,Membership
2018-07-12,Individual,Individual,Current,Government,Berlin,Germany,2021-03-10,0,275,Order 0725662,Professional,Membership
2018-03-21,Individual,Individual,Expired,Professional,North Rhine-Westphalia,Germany,2021-03-31,0,275,Order 0740081,Professional,Membership
2018-09-20,Individual,Individual,Expired,Professional,"",United States,2021-04-13,0,275,Order 0748327,Professional,Membership
2018-03-26,Individual,Individual,Current,Professional,"",United Kingdom,2021-04-16,0,275,Order 0750286,Professional,Membership
2018-04-24,Individual,Individual,Current,Professional,"",Netherlands,2021-05-03,0,275,Order 0765099,Professional,Membership
2018-05-21,Individual,Individual,Current,Professional,"",Germany,2021-05-10,0,275,Order 0771279,Professional,Membership
2018-03-16,Individual,Individual,Current,Professional,Ontario,Canada,2021-05-13,0,275,Order 0773691,Professional,Membership
2018-05-16,Individual,Individual,Current,Professional,"",Greece,2021-05-29,0,275,Order 0784960,Professional,Membership
2018-06-07,Individual,Individual,Current,Professional,"",Israel,2021-06-01,0,275,Order 0786522,Professional,Membership
2018-04-25,Individual,Individual,Expired,Professional,"",Poland,2021-06-21,0,275,Order 0799456,Professional,Membership
2018-08-29,Individual,Individual,Current,Professional,"",Belgium,2021-07-15,0,275,Order 0829666,Professional,Membership
2018-07-03,Individual,Individual,Current,Professional,Rome,Italy,2021-08-02,0,275,Order 0899893,Professional,Membership
2018-08-05,Individual,Individual,Current,Professional,London,United Kingdom,2021-08-13,0,275,Order 0870153,Professional,Membership
2018-06-29,Individual,Individual,Current,Professional,VA,United States,2021-08-30,0,275,Order 0899078,Professional,Membership
2016-05-23,Individual,Individual,Future,Professional,"",United Kingdom,2021-09-07,0,275,Order 0912849,Professional,Membership
2016-05-26,Individual,Individual,Current,Professional,CA,United States,2021-09-09,0,275,Order 0918322,Professional,Membership
2018-06-15,Individual,Individual,Current,Professional,FL,United States,2021-09-13,0,275,Order 0925639,Professional,Membership
2016-05-24,Individual,Individual,Expired,Individual Green Membership,"",Spain,2021-11-10,0,275,Order 1185410,Professional,Membership
2018-08-22,Individual,Individual,Current,Student,CA,United States,2021-09-01,0,600,Order 0902176,Student,Membership
2019-01-04,Individual,Individual,Expired,Professional,TX,United States,2019-01-04,0,275,Order 0289407,Professional,Membership
2019-01-10,Individual,Individual,Current,Not-For-Profit,PA,United States,2019-01-10,0,275,Order 0293289,Professional,Membership
2016-08-04,Individual,Individual,Expired,Professional,CA,United States,2019-01-10,0,275,Order 0293267,Professional,Membership
2019-01-11,Individual,Individual,Expired,Professional,MO,United States,2019-01-11,0,275,Order 0293701,Professional,Membership
2018-12-21,Individual,Individual,Expired,Professional,"","Korea, Republic of",2019-01-14,0,275,Order 0295052,Professional,Membership
2016-10-08,Individual,Individual,Grace,Professional,"",Luxembourg,2019-01-15,0,275,Order 0295258,Professional,Membership
2018-10-03,Individual,Individual,Expired,Professional,Dublin,Ireland,2019-01-17,0,275,Order 0297315,Professional,Membership
2018-12-20,Individual,Individual,Current,Professional,British Columbia,Canada,2019-01-31,0,275,Order 0303983,Professional,Membership
2018-10-15,Individual,Individual,Current,Professional,British Columbia,Canada,2019-02-07,0,275,Order 0307333,Professional,Membership
2016-08-28,Individual,Individual,Expired,Professional,"",Bangladesh,2019-03-04,0,275,Order 0315867,Professional,Membership
2018-12-12,Individual,Individual,Expired,Professional,CA,United States,2019-03-05,0,275,Order 0316200,Professional,Membership
2016-08-22,Individual,Individual,Current,Professional,CA,United States,2019-03-11,0,275,Order 0318557,Professional,Membership
2016-09-09,Individual,Individual,Expired,Individual Green Membership,Basel-Landschaft,Switzerland,2019-03-11,0,275,Order 0318522,Professional,Membership
2016-10-27,Individual,Individual,Grace,Professional,CA,United States,2019-03-12,0,275,Order 0319746,Professional,Membership
2016-10-27,Individual,Individual,Current,Professional,NY,United States,2019-03-14,0,275,Order 0320883,Professional,Membership
2018-10-15,Individual,Individual,Expired,Individual Green Membership,CA,United States,2019-03-15,0,275,Order 0321664,Professional,Membership
2016-10-27,Individual,Individual,Current,Professional,CA,United States,2019-04-04,0,275,Order 0331474,Professional,Membership
2018-11-09,Individual,Individual,Current,Professional,CA,United States,2019-04-10,0,275,Order 0333663,Professional,Membership
2018-11-29,Individual,Individual,Expired,Individual Green Membership,"",Bangladesh,2019-04-16,0,275,Order 0336158,Professional,Membership
2019-01-09,Individual,Individual,Expired,Professional,Milan,Italy,2019-05-01,0,275,Order 0350050,Professional,Membership
2016-08-31,Individual,Individual,Expired,Individual Green Membership,"",United States,2019-05-01,0,275,Order 0342810,Professional,Membership
2016-07-11,Individual,Individual,Expired,Professional,"",Bulgaria,2019-05-02,0,275,Order 0343067,Professional,Membership
2018-12-13,Individual,Individual,Current,Professional,"",Australia,2019-05-28,0,275,Order 0353163,Professional,Membership
2018-12-13,Individual,Individual,Expired,Individual Green Membership,"",Australia,2019-05-28,0,275,Order 0353836,Professional,Membership
2018-12-13,Individual,Individual,Grace,Professional,"",New Zealand,2019-05-29,0,275,Order 0353941,Professional,Membership
2016-07-11,Individual,Individual,Expired,Individual Green Membership,"",United States,2019-06-20,0,275,Order 0363644,Professional,Membership
2019-01-16,Individual,Individual,Expired,Individual Green Membership,CO,United States,2019-06-26,0,275,Order 0365978,Professional,Membership
2018-12-28,Individual,Individual,Expired,Individual Green Membership,CO,United States,2019-07-02,0,275,Order 0368357,Professional,Membership
2018-12-27,Individual,Individual,Current,Professional,"",United States,2019-07-19,0,275,Order 0373928,Professional,Membership
2018-11-29,Individual,Individual,Current,Professional,MA,United States,2019-07-24,0,275,Order 0375526,Professional,Membership
2016-09-23,Individual,Individual,Current,Professional,TX,United States,2019-08-20,0,275,Order 0386477,Professional,Membership
2018-10-14,Individual,Individual,Current,Professional,"",United States,2019-08-28,0,275,Order 0389716,Professional,Membership
2018-12-13,Individual,Individual,Current,Professional,Victoria,Australia,2019-09-23,0,275,Order 0400896,Professional,Membership
2018-10-26,Individual,Individual,Expired,Professional,"",United Kingdom,2019-09-24,0,275,Order 0401692,Professional,Membership
2019-01-18,Individual,Individual,Expired,Individual Green Membership,MD,United States,2019-10-09,0,275,Order 0409781,Professional,Membership
2016-07-19,Individual,Individual,Expired,Individual Green Membership,"",United States,2019-10-14,0,275,Order 0412261,Professional,Membership
2018-10-28,Individual,Individual,Expired,Professional,"",Sweden,2019-10-23,0,275,Order 0416153,Professional,Membership
2018-10-23,Individual,Individual,Current,Professional,"",United Kingdom,2019-10-28,0,275,Order 0418593,Professional,Membership
2018-11-20,Individual,Individual,Expired,Professional,IL,United States,2019-11-15,0,275,Order 0430340,Professional,Membership
2018-11-16,Individual,Individual,Current,Government,"",Netherlands,2019-11-15,0,275,Order 0430323,Professional,Membership
2016-09-14,Individual,Individual,Expired,Professional,"",France,2019-11-25,0,275,Order 0436015,Professional,Membership
2016-08-19,Individual,Individual,Current,Professional,"",Poland,2019-12-28,0,275,Order 0447444,Professional,Membership
2018-10-18,Individual,Individual,Expired,Professional,WA,United States,2019-12-30,0,275,Order 0447777,Professional,Membership
2018-12-17,Individual,Individual,Current,Professional,NC,United States,2020-01-02,0,275,Order 0448790,Professional,Membership
2016-09-21,Individual,Individual,Expired,Professional,"",South Africa,2020-01-07,0,275,Order 0452233,Professional,Membership
2019-01-09,Individual,Individual,Expired,Professional,Milan,Italy,2020-01-16,0,275,Order 0458033,Professional,Membership
2016-09-30,Individual,Individual,Current,Professional,"",Belgium,2020-01-17,0,275,Order 0459196,Professional,Membership
2018-11-01,Individual,Individual,Current,Professional,"",South Africa,2020-01-17,0,275,Order 0459184,Professional,Membership
2018-11-04,Individual,Individual,Expired,Professional,"",Philippines,2020-01-24,0,275,Order 0464380,Professional,Membership
2018-12-17,Individual,Individual,Expired,Professional,London,United Kingdom,2020-02-14,0,275,Order 0476480,Professional,Membership
2016-06-24,Individual,Individual,Expired,Professional,IL,United States,2020-04-12,0,275,Order 0520420,Professional,Membership
2016-09-09,Individual,Individual,Expired,Professional,Basel-Stadt,Switzerland,2020-04-29,0,275,Order 0536256,Professional,Membership
2016-10-04,Individual,Individual,Expired,Professional,"",United Kingdom,2020-05-20,0,275,Order 0551427,Professional,Membership
2018-12-04,Individual,Individual,Expired,Professional,São Paulo,Brazil,2020-07-21,0,275,Order 0585445,Professional,Membership
2019-01-15,Individual,Individual,Current,Professional,São Paulo,Brazil,2020-07-21,0,275,Order 0585571,Professional,Membership
2018-09-18,Individual,Individual,Current,Professional,"",Brazil,2020-07-22,0,275,Order 0586225,Professional,Membership
2016-08-31,Individual,Individual,Future,Professional,DE,United States,2020-08-24,0,275,Order 0604797,Professional,Membership
2016-09-26,Individual,Individual,Current,Professional,CT,United States,2020-08-24,0,275,Order 0604817,Professional,Membership
2018-11-21,Individual,Individual,Current,Professional,SC,United States,2020-08-25,0,275,Order 0605563,Professional,Membership
2016-08-15,Individual,Individual,Expired,Professional,CA,United States,2020-08-26,0,275,Order 0606215,Professional,Membership
2016-09-12,Individual,Individual,Current,Professional,MI,United States,2020-09-10,0,275,Order 0616561,Professional,Membership
2016-08-25,Individual,Individual,Expired,Professional,OH,United States,2020-09-13,0,275,Order 0617878,Professional,Membership
2018-10-12,Individual,Individual,Current,Professional,"",Romania,2020-09-21,0,275,Order 0622441,Professional,Membership
2016-09-08,Individual,Individual,Expired,Government,"",United Kingdom,2020-10-05,0,275,Order 0629672,Professional,Membership
2018-10-31,Individual,Individual,Current,Professional,"",Slovakia,2020-10-30,0,275,Order 0647918,Professional,Membership
2019-01-09,Individual,Individual,Expired,Professional,FL,United States,2020-11-05,0,275,Order 0651737,Professional,Membership
2018-10-01,Individual,Individual,Current,Professional,ME,United States,2020-11-30,0,275,Order 0666281,Professional,Membership
2018-10-17,Individual,Individual,Current,Professional,West Yorkshire,United Kingdom,2020-12-16,0,275,Order 0676285,Professional,Membership
2018-10-09,Individual,Individual,Current,Not-For-Profit,"",Brazil,2020-12-29,0,275,Order 0681383,Professional,Membership
2019-01-18,Individual,Individual,Expired,Professional,"",France,2021-02-05,0,275,Order 0706471,Professional,Membership
2018-11-14,Individual,Individual,Current,Professional,NY,United States,2021-02-08,0,275,Order 0707684,Professional,Membership
2018-10-23,Individual,Individual,Current,Professional,Udine,Italy,2021-02-18,0,275,Order 0713872,Professional,Membership
2018-10-16,Individual,Individual,Expired,Professional,Rome,Italy,2021-02-23,0,275,Order 0716491,Professional,Membership
2018-11-19,Individual,Individual,Current,Professional,Milan,Italy,2021-03-29,0,275,Order 0738155,Professional,Membership
2018-11-19,Individual,Individual,Current,Professional,Milan,Italy,2021-03-30,0,275,Order 0738461,Professional,Membership
2018-12-18,Individual,Individual,Current,Government,VA,United States,2021-05-10,0,275,Order 0771297,Professional,Membership
2016-10-24,Individual,Individual,Grace,Professional,Bologna,Italy,2021-05-13,0,275,Order 0773671,Professional,Membership
2018-09-13,Individual,Individual,Grace,Professional,"",Netherlands,2021-06-11,0,275,Order 0793987,Professional,Membership
2018-11-01,Individual,Individual,Current,Professional,"",South Africa,2021-07-06,0,275,Order 0817227,Professional,Membership
2019-01-03,Individual,Individual,Current,Professional,"",France,2021-07-15,0,275,Order 0829503,Professional,Membership
2018-09-04,Individual,Individual,Future,Professional,IA,United States,2021-08-18,0,275,Order 0878275,Professional,Membership
2018-09-28,Individual,Individual,Current,Professional,"",China,2021-09-03,0,275,Order 0907197,Professional,Membership
2016-08-17,Individual,Individual,Current,Professional,"",Portugal,2021-09-09,0,275,Order 0916890,Professional,Membership
2019-01-08,Individual,Individual,Current,Professional,"",United States,2021-09-14,0,275,Order 0927265,Professional,Membership
2018-11-09,Individual,Individual,Future,Professional,"",Netherlands,2021-09-14,0,275,Order 0926760,Professional,Membership
2016-08-22,Individual,Individual,Current,Professional,WA,United States,2021-09-15,0,275,Order 0930010,Professional,Membership
2019-01-08,Individual,Individual,Current,Professional,"",United States,2021-09-21,0,275,Order 0943453,Professional,Membership
2018-11-07,Individual,Individual,Future,Professional,"",Russian Federation,2021-09-28,0,275,Order 0960820,Professional,Membership
2018-12-12,Individual,Individual,Current,Professional,CA,United States,2021-10-05,0,275,Order 0980790,Professional,Membership
2019-01-07,Individual,Individual,Current,Professional,"",Portugal,2021-11-25,0,275,Order 1271079,Professional,Membership
2016-09-27,Individual,Individual,Grace,Professional,London,United Kingdom,2021-11-25,0,275,Order 1271074,Professional,Membership
2016-08-23,Individual,Individual,Current,Professional,TN,United States,2021-12-03,0,275,Order 1275830,Professional,Membership
2016-10-13,Individual,Individual,Current,Professional,CA,United States,2021-12-09,0,275,Order 1279355,Professional,Membership
2018-12-15,Individual,Individual,Current,Professional,"",Slovakia,2021-12-22,0,275,Order 1336795,Professional,Membership
2019-01-02,Individual,Individual,Current,Professional,"",United Kingdom,2021-12-22,0,275,Order 1336424,Professional,Membership
2019-03-18,Individual,Individual,Expired,Student,CA,United States,2020-04-23,0,600,Order 0531824,Student,Membership
2019-12-26,Individual,Individual,Expired,Government,"",Netherlands,2017-06-17,0,50,Order 0116827,Student,Membership
2019-09-08,Individual,Individual,Expired,Government,NY,United States,2019-09-08,0,50,Order 0393947,Student,Membership
2019-10-10,Individual,Individual,Expired,Transitional,"",United States,2019-10-17,0,50,Order 0413419,Student,Membership
2019-11-01,Individual,Individual,Expired,Professional,KS,United States,2019-12-08,0,50,Order 0441281,Student,Membership
2019-12-09,Individual,Individual,Expired,Student,CA,United States,2019-12-09,0,50,Order 0441446,Student,Membership
2019-12-21,Individual,Individual,Current,Student,CA,United States,2019-12-28,0,50,Order 0447496,Student,Membership
2019-12-28,Individual,Individual,Current,Student,TX,United States,2019-12-28,0,50,Order 0447431,Student,Membership
2020-01-13,Individual,Individual,Expired,Student,CA,United States,2020-01-13,0,50,Order 0456293,Student,Membership
2019-12-05,Individual,Individual,Expired,Student,WA,United States,2020-01-16,0,50,Order 0458457,Student,Membership
2020-01-22,Individual,Individual,Expired,Student,Haryana,India,2020-01-22,0,50,Order 0461307,Student,Membership
2020-01-28,Individual,Individual,Current,Professional,CA,United States,2020-01-28,0,50,Order 0466814,Student,Membership
2020-02-04,Individual,Individual,Grace,Professional,MA,United States,2020-02-04,0,50,Order 0470694,Student,Membership
2020-02-10,Individual,Individual,Expired,Transitional,"",United States,2020-02-10,0,50,Order 0474208,Student,Membership
2020-02-12,Individual,Individual,Current,Government,CT,United States,2020-02-12,0,50,Order 0475275,Student,Membership
2020-02-24,Individual,Individual,Grace,Student,"",Kenya,2020-03-02,0,50,Order 0485640,Student,Membership
2020-03-12,Individual,Individual,Expired,Professional,Zürich,Switzerland,2020-03-12,0,50,Order 0492742,Student,Membership
2020-04-11,Individual,Individual,Expired,Higher Education,NY,United States,2020-04-11,0,50,Order 0519705,Student,Membership
2020-04-15,Individual,Individual,Current,Higher Education,FL,United States,2020-04-15,0,50,Order 0523286,Student,Membership
2020-06-21,Individual,Individual,Current,Professional,VA,United States,2020-06-21,0,50,Order 0570267,Student,Membership
2020-06-21,Individual,Individual,Current,Professional,VA,United States,2020-06-21,0,50,Order 0570269,Student,Membership
2020-05-30,Individual,Individual,Grace,Professional,Tyne and Wear,United Kingdom,2020-06-22,0,50,Order 0570422,Student,Membership
2020-05-05,Individual,Individual,Expired,Student,NV,United States,2020-08-12,0,50,Order 0598714,Student,Membership
2020-06-07,Individual,Individual,Expired,Student,DC,United States,2020-09-10,0,50,Order 0617013,Student,Membership
2019-09-19,Individual,Individual,Current,Professional,CA,United States,2020-10-01,0,50,Order 0628954,Student,Membership
2019-10-02,Individual,Individual,Expired,Individual Green Membership,São Paulo,Brazil,2020-10-16,0,50,Order 0638227,Student,Membership
2019-10-31,Individual,Individual,Current,Professional,"",Netherlands,2020-11-25,0,50,Order 0664457,Student,Membership
2020-06-21,Individual,Individual,Current,Professional,VA,United States,2020-12-01,0,50,Order 0666601,Student,Membership
2019-11-08,Individual,Individual,Current,Professional,North Rhine-Westphalia,Germany,2020-12-12,0,50,Order 0673828,Student,Membership
2020-01-17,Individual,Individual,Current,Professional,"",Netherlands,2021-02-05,0,50,Order 0706596,Student,Membership
2019-10-12,Individual,Individual,Current,Professional,CA,United States,2021-03-06,0,50,Order 0723448,Student,Membership
2020-01-28,Individual,Individual,Expired,Student,NC,United States,2021-03-15,0,50,Order 0729226,Student,Membership
2020-02-27,Individual,Individual,Future,Professional,New South Wales,Australia,2021-03-16,0,50,Order 0730478,Student,Membership
2020-06-07,Individual,Individual,Expired,Student,DC,United States,2021-04-05,0,50,Order 0742412,Student,Membership
2020-06-02,Individual,Individual,Current,Professional,CA,United States,2021-04-13,0,50,Order 0748145,Student,Membership
2019-11-18,Individual,Individual,Expired,Professional,"",Nigeria,2021-04-14,0,50,Order 0748545,Student,Membership
2019-10-07,Individual,Individual,Current,Professional,WA,United States,2021-05-08,0,50,Order 0770405,Student,Membership
2020-05-21,Individual,Individual,Current,Professional,IL,United States,2021-05-08,0,50,Order 0770404,Student,Membership
2019-10-10,Individual,Individual,Current,Professional,IL,United States,2021-07-09,0,50,Order 0822135,Student,Membership
2020-07-12,Individual,Individual,Current,Student,DC,United States,2021-08-11,0,50,Order 0867125,Student,Membership
2020-05-10,Individual,Individual,Current,Student,FL,United States,2021-09-01,0,50,Order 0902680,Student,Membership
2020-05-10,Individual,Individual,Current,Student,FL,United States,2021-09-09,0,50,Order 0917224,Student,Membership
2019-09-20,Individual,Individual,Expired,Professional,CA,United States,2021-10-08,0,50,Order 0988252,Student,Membership
2019-11-08,Individual,Individual,Current,Professional,North Rhine-Westphalia,Germany,2021-10-10,0,50,Order 0995593,Student,Membership
2020-04-20,Individual,Individual,Current,Student,LA,United States,2021-11-01,0,50,Order 1072003,Student,Membership
2020-06-02,Individual,Individual,Current,Government,Queensland,Australia,2019-06-17,0,100,Order 0361558,Government,Membership
2020-06-02,Individual,Individual,Current,Government,Queensland,Australia,2019-07-31,0,100,Order 0378475,Government,Membership
2019-09-30,Individual,Individual,Expired,Individual Green Membership,MD,United States,2019-09-30,0,100,Order 0405804,Not-For-Profit,Membership
2019-10-06,Individual,Individual,Expired,Individual Green Membership,São Paulo,Brazil,2019-10-11,0,100,Order 0411668,Higher Education,Membership
2019-10-12,Individual,Individual,Current,Professional,CA,United States,2019-10-25,0,100,Order 0417461,Not-For-Profit,Membership
2020-01-13,Individual,Individual,Current,Government,VA,United States,2020-03-25,0,100,Order 0503332,Not-For-Profit,Membership
2020-03-24,Individual,Individual,Expired,Not-For-Profit,MD,United States,2020-03-30,0,100,Order 0507373,Not-For-Profit,Membership
2020-01-26,Individual,Individual,Future,Professional,MI,United States,2020-04-01,0,100,Order 0508756,Higher Education,Membership
2020-01-29,Individual,Individual,Current,Government,DC,United States,2020-04-16,0,100,Order 0525437,Government,Membership
2020-05-28,Individual,Individual,Future,Professional,"",United States,2020-05-29,0,100,Order 0557603,Transitional,Membership
2020-06-21,Individual,Individual,Current,Not-For-Profit,"",United Kingdom,2020-07-13,0,100,Order 0581099,Not-For-Profit,Membership
2019-10-27,Individual,Individual,Future,Professional,"",South Africa,2020-11-20,0,100,Order 0661132,Not-For-Profit,Membership
2020-06-21,Individual,Individual,Current,Professional,NY,United States,2020-12-09,0,100,Order 0672617,Government,Membership
2020-06-16,Individual,Individual,Current,Government,Rio de Janeiro,Brazil,2020-12-16,0,100,Order 0676784,Government,Membership
2020-06-16,Individual,Individual,Current,Government,Rio de Janeiro,Brazil,2020-12-16,0,100,Order 0676788,Government,Membership
2019-11-14,Individual,Individual,Current,Government,"",United States,2021-01-14,0,100,Order 0691304,Government,Membership
2020-03-10,Individual,Individual,Expired,Not-For-Profit,North Yorkshire,United Kingdom,2021-03-25,0,100,Order 0736273,Not-For-Profit,Membership
2019-10-08,Individual,Individual,Grace,Government,New Brunswick,Canada,2021-05-03,0,100,Order 0765215,Government,Membership
2020-05-20,Individual,Individual,Expired,Professional,"",Netherlands,2021-05-26,0,100,Order 0782185,Not-For-Profit,Membership
2019-09-24,Individual,Individual,Current,Professional,London,United Kingdom,2021-09-10,0,100,Order 0919600,Not-For-Profit,Membership
2019-10-11,Individual,Individual,Current,Professional,Ontario,Canada,2021-10-15,0,100,Order 1020316,Government,Membership
2019-12-13,Individual,Individual,Current,Not-For-Profit,IL,United States,2021-10-15,0,100,Order 1012085,Not-For-Profit,Membership
2020-06-21,Individual,Individual,Current,Professional,NY,United States,2021-11-11,0,100,Order 1199017,Not-For-Profit,Membership
2019-10-19,Individual,Individual,Current,Government,PR,United States,2021-11-22,0,100,Order 1269808,Government,Membership
2019-10-19,Individual,Individual,Current,Government,PR,United States,2021-11-22,0,100,Order 1269809,Government,Membership
2019-12-02,Individual,Individual,Current,Professional,"",Cyprus,2021-12-20,0,100,Order 1335526,Transitional,Membership
2020-07-06,Individual,Individual,Grace,Government,DC,United States,2020-02-26,0,100,Order 0483001,Government,Membership
2020-09-03,Individual,Individual,Expired,Professional,CA,United States,2020-09-03,0,100,Order 0612872,Retired,Membership
2020-09-30,Individual,Individual,Expired,Higher Education,"",Singapore,2020-10-13,0,100,Order 0635199,Higher Education,Membership
2020-09-10,Individual,Individual,Current,Not-For-Profit,"",Turkey,2020-10-20,0,100,Order 0639669,Higher Education,Membership
2020-09-10,Individual,Individual,Current,Not-For-Profit,"",Turkey,2020-10-29,0,100,Order 0646780,Higher Education,Membership
2020-10-20,Individual,Individual,Expired,Government,CA,United States,2020-11-07,0,100,Order 0652710,Government,Membership
2020-11-11,Individual,Individual,Current,Professional,"",Canada,2020-11-11,0,100,Order 0654986,Not-For-Profit,Membership
2021-01-13,Individual,Individual,Current,Government,NY,United States,2021-01-13,0,100,Order 0690051,Transitional,Membership
2021-02-12,Individual,Individual,Current,Professional,CA,United States,2021-02-01,0,100,Order 0712198,Government,Membership
2021-01-18,Individual,Individual,Current,Government,Ontario,Canada,2021-02-05,0,100,Order 0707110,Government,Membership
2021-02-17,Individual,Individual,Current,Transitional,"",United States,2021-02-17,0,100,Order 0713257,Government,Membership
2021-01-25,Individual,Individual,Current,Not-For-Profit,DC,United States,2021-03-08,0,100,Order 0724612,Not-For-Profit,Membership
2020-07-30,Individual,Individual,Grace,Transitional,"",United States,2021-03-08,0,100,Order 0724067,Transitional,Membership
2021-06-26,Individual,Individual,Current,Higher Education,GA,United States,2021-06-26,0,100,Order 0805654,Higher Education,Membership
2021-09-16,Individual,Individual,Current,Higher Education,"",Poland,2021-09-01,0,100,Order 0932233,Higher Education,Membership
2020-08-19,Individual,Individual,Current,Higher Education,"",Switzerland,2021-09-10,0,100,Order 0919059,Higher Education,Membership
2020-11-04,Individual,Individual,Current,Government,"",Netherlands,2021-09-15,0,100,Order 0928717,Government,Membership
2021-06-21,Individual,Individual,Current,Not-For-Profit,"",Canada,2021-09-15,0,100,Order 0930369,Not-For-Profit,Membership
2021-05-20,Individual,Individual,Current,Government,"",Netherlands,2021-09-28,0,100,Order 0960150,Government,Membership
2021-09-08,Individual,Individual,Current,Transitional,NJ,United States,2021-11-17,0,100,Order 1267363,Transitional,Membership
2020-12-15,Individual,Individual,Future,Professional,NC,United States,2021-12-16,0,100,Order 1318606,Higher Education,Membership
2020-12-15,Individual,Individual,Future,Professional,NC,United States,2021-12-16,0,100,Order 1321242,Higher Education,Membership
2020-08-19,Individual,Individual,Expired,Student,London,United Kingdom,2020-03-05,0,140,Order 0488118,Student,Membership
2020-07-21,Individual,Individual,Current,Student,CA,United States,2020-07-21,0,140,Order 0585312,Student,Membership
2020-07-30,Individual,Individual,Current,Student,Vaud,Switzerland,2020-07-30,0,140,Order 0591083,Student,Membership
2020-08-04,Individual,Individual,Current,Professional,"",United States,2020-08-04,0,140,Order 0593221,Student,Membership
2020-07-21,Individual,Individual,Current,Student,CA,United States,2020-11-17,0,140,Order 0658106,Student,Membership
2020-12-14,Individual,Individual,Grace,Student,"",United States,2020-12-14,0,140,Order 0674961,Student,Membership
2021-02-11,Individual,Individual,Current,Student,MO,United States,2021-02-11,0,140,Order 0710067,Student,Membership
2020-12-09,Individual,Individual,Current,Student,MA,United States,2021-03-19,0,140,Order 0732423,Student,Membership
2021-03-19,Individual,Individual,Current,Student,"",United States,2021-03-19,0,140,Order 0732426,Student,Membership
2020-09-02,Individual,Individual,Future,Professional,CA,United States,2021-05-06,0,140,Order 0769212,Student,Membership
2021-05-06,Individual,Individual,Current,Student,"",United States,2021-05-06,0,140,Order 0769186,Student,Membership
