Created Date,Account Record Type,Membership Category,Membership Status,Member Type,Person Account: State/Province,Person Account: Country,Transaction Date,Total Payment,Unit Price,Order Id,Product: Product Name,Product: Record Type
2021-08-13,Individual,Individual,Current,Professional,"",Netherlands,2021-08-13,0,0,Order 0870480,Professional,Membership
2021-08-13,Individual,Individual,Current,Professional,"",Netherlands,2021-08-13,0,0,Order 0870481,Professional,Membership
2021-08-13,Individual,Individual,Current,Professional,"",Netherlands,2021-08-13,0,0,Order 0870482,Professional,Membership
2021-08-13,Individual,Individual,Future,Professional,"",Netherlands,2021-08-13,0,0,Order 0870483,Professional,Membership
2021-08-13,Individual,Individual,Current,Professional,"",Netherlands,2021-08-13,0,0,Order 0870488,Professional,Membership
2021-08-13,Individual,Individual,Current,Professional,"",Netherlands,2021-08-13,0,0,Order 0870485,Professional,Membership
2021-08-13,Individual,Individual,Current,Professional,"",Netherlands,2021-08-13,0,0,Order 0870486,Professional,Membership
2021-03-04,Individual,Individual,Current,Professional,"",Brazil,2021-08-16,0,0,Order 0874399,Professional,Membership
2021-03-10,Individual,Individual,Current,Professional,"",Brazil,2021-08-16,0,0,Order 0874407,Professional,Membership
2021-03-10,Individual,Individual,Current,Professional,São Paulo,Brazil,2021-08-16,0,0,Order 0874381,Professional,Membership
2021-03-10,Individual,Individual,Current,Professional,"",Brazil,2021-08-16,0,0,Order 0874380,Professional,Membership
2021-04-13,Individual,Individual,Current,Professional,São Paulo,Brazil,2021-08-16,0,0,Order 0874396,Professional,Membership
2021-05-28,Individual,Individual,Current,Professional,São Paulo,Brazil,2021-08-16,0,0,Order 0874394,Professional,Membership
2021-06-18,Individual,Individual,Current,Professional,São Paulo,Brazil,2021-08-16,0,0,Order 0874389,Professional,Membership
2021-06-24,Individual,Individual,Current,Professional,"",Brazil,2021-08-16,0,0,Order 0874404,Professional,Membership
2021-08-12,Individual,Individual,Current,Professional,"",Finland,2021-08-16,0,0,Order 0873958,Professional,Membership
2021-08-16,Individual,Individual,Current,Professional,"",Finland,2021-08-16,0,0,Order 0873959,Professional,Membership
2021-08-16,Individual,Individual,Current,Professional,"",Romania,2021-08-16,0,0,Order 0874313,Professional,Membership
2021-08-16,Individual,Individual,Future,Higher Education,São Paulo,Brazil,2021-08-16,0,0,Order 0874347,Professional,Membership
2021-08-16,Individual,Individual,Current,Professional,"",Romania,2021-08-16,0,0,Order 0874353,Professional,Membership
2021-08-16,Individual,Individual,Current,Professional,São Paulo,Brazil,2021-08-16,0,0,Order 0874397,Professional,Membership
2021-08-16,Individual,Individual,Current,Professional,IL,United States,2021-08-16,0,0,Order 0874456,Professional,Membership
2021-08-16,Individual,Individual,Future,Professional,IL,United States,2021-08-16,0,0,Order 0874457,Professional,Membership
2021-08-16,Individual,Individual,Current,Professional,"",Romania,2021-08-17,0,0,Order 0875543,Professional,Membership
2021-08-16,Individual,Individual,Current,Professional,"",Romania,2021-08-17,0,0,Order 0875578,Professional,Membership
2020-08-21,Individual,Individual,Current,Professional,"",Brazil,2021-08-18,0,0,Order 0878473,Professional,Membership
2020-11-22,Individual,Individual,Current,Professional,"",Brazil,2021-08-18,0,0,Order 0878470,Professional,Membership
2021-01-11,Individual,Individual,Current,Professional,"",Brazil,2021-08-18,0,0,Order 0878479,Professional,Membership
2021-01-16,Individual,Individual,Current,Professional,São Paulo,Brazil,2021-08-18,0,0,Order 0878496,Professional,Membership
2021-01-25,Individual,Individual,Current,Professional,Espírito Santo,Brazil,2021-08-18,0,0,Order 0878497,Professional,Membership
2021-02-01,Individual,Individual,Current,Professional,"",Brazil,2021-08-18,0,0,Order 0878476,Professional,Membership
2021-02-06,Individual,Individual,Current,Professional,São Paulo,Brazil,2021-08-18,0,0,Order 0878475,Professional,Membership
2021-03-09,Individual,Individual,Current,Professional,"",Brazil,2021-08-18,0,0,Order 0878472,Professional,Membership
2021-03-09,Individual,Individual,Current,Professional,"",Brazil,2021-08-18,0,0,Order 0878480,Professional,Membership
2021-03-10,Individual,Individual,Current,Professional,Minas Gerais,Brazil,2021-08-18,0,0,Order 0878471,Professional,Membership
2021-03-10,Individual,Individual,Current,Professional,"",Brazil,2021-08-18,0,0,Order 0878478,Professional,Membership
2021-03-11,Individual,Individual,Current,Professional,"",Brazil,2021-08-18,0,0,Order 0878510,Professional,Membership
2021-03-23,Individual,Individual,Current,Professional,Rio de Janeiro,Brazil,2021-08-18,0,0,Order 0878481,Professional,Membership
2021-05-18,Individual,Individual,Current,Professional,"",Brazil,2021-08-18,0,0,Order 0878508,Professional,Membership
2021-06-16,Individual,Individual,Current,Professional,Distrito Federal,Brazil,2021-08-18,0,0,Order 0878553,Professional,Membership
2021-07-29,Individual,Individual,Current,Professional,São Paulo,Brazil,2021-08-18,0,0,Order 0878552,Professional,Membership
2021-08-18,Individual,Individual,Current,Professional,"",Netherlands,2021-08-18,0,0,Order 0877394,Professional,Membership
2021-08-18,Individual,Individual,Current,Professional,"",Norway,2021-08-18,0,0,Order 0877423,Professional,Membership
2021-08-18,Individual,Individual,Current,Professional,"",Netherlands,2021-08-18,0,0,Order 0877463,Professional,Membership
2021-08-18,Individual,Individual,Current,Professional,"",United States,2021-08-18,0,0,Order 0878254,Professional,Membership
2021-08-18,Individual,Individual,Current,Professional,São Paulo,Brazil,2021-08-18,0,0,Order 0878512,Professional,Membership
2021-08-18,Individual,Individual,Current,Professional,"",Brazil,2021-08-18,0,0,Order 0878513,Professional,Membership
2021-08-18,Individual,Individual,Current,Professional,"",Brazil,2021-08-18,0,0,Order 0878514,Professional,Membership
2021-08-18,Individual,Individual,Current,Professional,Minas Gerais,Brazil,2021-08-18,0,0,Order 0878515,Professional,Membership
2021-08-18,Individual,Individual,Current,Professional,Santa Catarina,Brazil,2021-08-18,0,0,Order 0878516,Professional,Membership
2021-08-18,Individual,Individual,Current,Professional,"",Brazil,2021-08-18,0,0,Order 0878518,Professional,Membership
2020-08-07,Individual,Individual,Current,Professional,"",United States,2021-08-19,0,0,Order 0879737,Professional,Membership
2020-12-08,Individual,Individual,Current,Professional,VA,United States,2021-08-19,0,0,Order 0879738,Professional,Membership
2021-03-26,Individual,Individual,Current,Professional,West Sussex,United Kingdom,2021-08-19,0,0,Order 0879666,Professional,Membership
2021-08-19,Individual,Individual,Current,Professional,Haryana,India,2021-08-19,0,0,Order 0879437,Professional,Membership
2021-08-19,Individual,Individual,Current,Professional,Maharashtra,India,2021-08-19,0,0,Order 0879438,Professional,Membership
2021-08-19,Individual,Individual,Current,Professional,"",United Kingdom,2021-08-19,0,0,Order 0879480,Professional,Membership
2021-08-19,Individual,Individual,Current,Professional,"",United Kingdom,2021-08-19,0,0,Order 0879481,Professional,Membership
2021-08-19,Individual,Individual,Current,Professional,"",United Kingdom,2021-08-19,0,0,Order 0879484,Professional,Membership
2021-08-19,Individual,Individual,Current,Professional,"",United Kingdom,2021-08-19,0,0,Order 0879487,Professional,Membership
2021-08-19,Individual,Individual,Current,Professional,"",United Kingdom,2021-08-19,0,0,Order 0879501,Professional,Membership
2021-08-19,Individual,Individual,Current,Professional,"",United Kingdom,2021-08-19,0,0,Order 0879503,Professional,Membership
2021-08-19,Individual,Individual,Current,Professional,CA,United States,2021-08-19,0,0,Order 0879736,Professional,Membership
2021-08-19,Individual,Individual,Current,Professional,"",Ireland,2021-08-20,0,0,Order 0880922,Professional,Membership
2021-08-20,Individual,Individual,Current,Professional,Lancashire,United Kingdom,2021-08-20,0,0,Order 0881041,Professional,Membership
2020-07-02,Individual,Individual,Grace,Professional,Maharashtra,India,2021-08-23,0,0,Order 0885102,Professional,Membership
2020-09-23,Individual,Individual,Current,Professional,"",Romania,2021-08-23,0,0,Order 0885124,Professional,Membership
2020-10-23,Individual,Individual,Current,Professional,North Rhine-Westphalia,Germany,2021-08-23,0,0,Order 0885067,Professional,Membership
2020-11-25,Individual,Individual,Current,Professional,Maharashtra,India,2021-08-23,0,0,Order 0885103,Professional,Membership
2021-05-05,Individual,Individual,Current,Professional,"",Singapore,2021-08-23,0,0,Order 0884988,Professional,Membership
2021-05-13,Individual,Individual,Current,Professional,"",Singapore,2021-08-23,0,0,Order 0884991,Professional,Membership
2021-07-31,Individual,Individual,Future,Student,OH,United States,2021-08-23,0,0,Order 0885309,Professional,Membership
2021-08-19,Individual,Individual,Current,Professional,"",Singapore,2021-08-23,0,0,Order 0885055,Professional,Membership
2021-08-19,Individual,Individual,Future,Professional,"",Germany,2021-08-23,0,0,Order 0884516,Professional,Membership
2021-08-23,Individual,Individual,Current,Professional,"",Netherlands,2021-08-23,0,0,Order 0884896,Professional,Membership
2021-08-23,Individual,Individual,Current,Professional,"",Netherlands,2021-08-23,0,0,Order 0884898,Professional,Membership
2021-08-23,Individual,Individual,Current,Professional,"",Netherlands,2021-08-23,0,0,Order 0884902,Professional,Membership
2021-08-23,Individual,Individual,Current,Professional,"",Finland,2021-08-23,0,0,Order 0884923,Professional,Membership
2021-08-23,Individual,Individual,Current,Professional,"",Netherlands,2021-08-23,0,0,Order 0884916,Professional,Membership
2021-08-23,Individual,Individual,Current,Professional,"",Singapore,2021-08-23,0,0,Order 0885011,Professional,Membership
2021-08-23,Individual,Individual,Current,Professional,"",Singapore,2021-08-23,0,0,Order 0885018,Professional,Membership
2021-08-23,Individual,Individual,Current,Professional,"",Singapore,2021-08-23,0,0,Order 0885019,Professional,Membership
2021-08-23,Individual,Individual,Current,Professional,"",Singapore,2021-08-23,0,0,Order 0885031,Professional,Membership
2021-08-23,Individual,Individual,Current,Professional,"",Singapore,2021-08-23,0,0,Order 0885033,Professional,Membership
2021-08-23,Individual,Individual,Current,Professional,"",Singapore,2021-08-23,0,0,Order 0885038,Professional,Membership
2021-08-23,Individual,Individual,Current,Professional,"",Malaysia,2021-08-23,0,0,Order 0885039,Professional,Membership
2021-08-23,Individual,Individual,Current,Professional,"",Jersey,2021-08-23,0,0,Order 0885071,Professional,Membership
2021-08-23,Individual,Individual,Current,Professional,Uttar Pradesh,India,2021-08-23,0,0,Order 0885105,Professional,Membership
2021-08-23,Individual,Individual,Current,Professional,"",United Kingdom,2021-08-23,0,0,Order 0885090,Professional,Membership
2021-08-23,Individual,Individual,Current,Professional,"",United Kingdom,2021-08-23,0,0,Order 0885096,Professional,Membership
2021-08-23,Individual,Individual,Current,Professional,"",Finland,2021-08-23,0,0,Order 0885157,Professional,Membership
2021-08-23,Individual,Individual,Future,Professional,Ontario,Canada,2021-08-23,0,0,Order 0885308,Professional,Membership
2021-08-23,Individual,Individual,Current,Professional,South Yorkshire,United Kingdom,2021-08-23,0,0,Order 0885704,Professional,Membership
2021-08-23,Individual,Individual,Current,Professional,"",United Kingdom,2021-08-23,0,0,Order 0885702,Professional,Membership
2021-08-23,Individual,Individual,Current,Professional,"",United Kingdom,2021-08-23,0,0,Order 0885703,Professional,Membership
2021-08-06,Individual,Individual,Current,Professional,"",Netherlands,2021-08-24,0,0,Order 0887553,Professional,Membership
2021-08-24,Individual,Individual,Current,Professional,"",Finland,2021-08-24,0,0,Order 0887077,Professional,Membership
2021-08-24,Individual,Individual,Current,Professional,"",Netherlands,2021-08-24,0,0,Order 0887540,Professional,Membership
2021-08-24,Individual,Individual,Current,Professional,"",Netherlands,2021-08-24,0,0,Order 0887541,Professional,Membership
2021-08-24,Individual,Individual,Current,Professional,"",Netherlands,2021-08-24,0,0,Order 0887542,Professional,Membership
2021-08-24,Individual,Individual,Current,Professional,"",Netherlands,2021-08-24,0,0,Order 0887549,Professional,Membership
2021-08-24,Individual,Individual,Current,Professional,"",Netherlands,2021-08-24,0,0,Order 0887547,Professional,Membership
2021-08-24,Individual,Individual,Current,Professional,"",Netherlands,2021-08-24,0,0,Order 0887554,Professional,Membership
2020-09-29,Individual,Individual,Current,Professional,"",Philippines,2021-08-25,0,0,Order 0889415,Professional,Membership
2020-11-06,Individual,Individual,Future,Professional,"",Singapore,2021-08-25,0,0,Order 0889417,Professional,Membership
2021-03-08,Individual,Individual,Current,Professional,IL,United States,2021-08-25,0,0,Order 0889538,Professional,Membership
2021-03-08,Individual,Individual,Current,Professional,IL,United States,2021-08-25,0,0,Order 0889561,Professional,Membership
2021-06-11,Individual,Individual,Current,Professional,"",Singapore,2021-08-25,0,0,Order 0889414,Professional,Membership
2021-07-18,Individual,Individual,Current,Professional,"",Saudi Arabia,2021-08-25,0,0,Order 0889539,Professional,Membership
2021-08-25,Individual,Individual,Current,Professional,Maharashtra,India,2021-08-25,0,0,Order 0889316,Professional,Membership
2021-08-25,Individual,Individual,Current,Professional,"",Finland,2021-08-25,0,0,Order 0889348,Professional,Membership
2021-08-25,Individual,Individual,Current,Professional,"",Philippines,2021-08-25,0,0,Order 0889357,Professional,Membership
2021-08-25,Individual,Individual,Current,Professional,"",Singapore,2021-08-25,0,0,Order 0889378,Professional,Membership
2021-08-25,Individual,Individual,Current,Professional,"",Philippines,2021-08-25,0,0,Order 0889380,Professional,Membership
2021-08-25,Individual,Individual,Current,Professional,"",Singapore,2021-08-25,0,0,Order 0889382,Professional,Membership
2021-08-25,Individual,Individual,Current,Professional,"",Singapore,2021-08-25,0,0,Order 0889385,Professional,Membership
2021-08-25,Individual,Individual,Current,Professional,"",Singapore,2021-08-25,0,0,Order 0889384,Professional,Membership
2021-08-25,Individual,Individual,Current,Professional,"",Singapore,2021-08-25,0,0,Order 0889389,Professional,Membership
2021-08-25,Individual,Individual,Current,Professional,"",Singapore,2021-08-25,0,0,Order 0889388,Professional,Membership
2021-08-25,Individual,Individual,Current,Professional,"",Singapore,2021-08-25,0,0,Order 0889404,Professional,Membership
2021-08-25,Individual,Individual,Current,Professional,"",Singapore,2021-08-25,0,0,Order 0889405,Professional,Membership
2021-08-25,Individual,Individual,Current,Professional,"",Singapore,2021-08-25,0,0,Order 0889407,Professional,Membership
2021-08-25,Individual,Individual,Future,Professional,"",Singapore,2021-08-25,0,0,Order 0889408,Professional,Membership
2021-08-25,Individual,Individual,Current,Professional,"",Singapore,2021-08-25,0,0,Order 0889409,Professional,Membership
2021-08-25,Individual,Individual,Current,Professional,"",Saudi Arabia,2021-08-25,0,0,Order 0889577,Professional,Membership
2021-08-25,Individual,Individual,Current,Professional,"",Saudi Arabia,2021-08-25,0,0,Order 0889576,Professional,Membership
2021-08-25,Individual,Individual,Future,Professional,"",Egypt,2021-08-25,0,0,Order 0889575,Professional,Membership
2021-08-25,Individual,Individual,Future,Professional,"",Saudi Arabia,2021-08-25,0,0,Order 0889596,Professional,Membership
2021-08-25,Individual,Individual,Future,Professional,"",Saudi Arabia,2021-08-25,0,0,Order 0889599,Professional,Membership
2021-08-25,Individual,Individual,Current,Professional,IL,United States,2021-08-25,0,0,Order 0889552,Professional,Membership
2021-08-25,Individual,Individual,Current,Professional,IL,United States,2021-08-25,0,0,Order 0889570,Professional,Membership
2021-08-25,Individual,Individual,Current,Professional,"",Spain,2021-08-26,0,0,Order 0891483,Professional,Membership
2020-09-21,Individual,Individual,Current,Professional,"",South Africa,2021-08-27,0,0,Order 0892876,Professional,Membership
2020-09-30,Individual,Individual,Current,Professional,Jammu and Kashmir,India,2021-08-27,0,0,Order 0893231,Professional,Membership
2020-10-16,Individual,Individual,Current,Professional,"",Brazil,2021-08-27,0,0,Order 0893154,Professional,Membership
2020-11-30,Individual,Individual,Current,Professional,"",India,2021-08-27,0,0,Order 0893221,Professional,Membership
2021-02-07,Individual,Individual,Current,Professional,West Bengal,India,2021-08-27,0,0,Order 0893222,Professional,Membership
2021-02-09,Individual,Individual,Current,Professional,Goiás,Brazil,2021-08-27,0,0,Order 0893163,Professional,Membership
2021-02-13,Individual,Individual,Current,Professional,Rio de Janeiro,Brazil,2021-08-27,0,0,Order 0893136,Professional,Membership
2021-03-09,Individual,Individual,Current,Professional,"",Brazil,2021-08-27,0,0,Order 0893172,Professional,Membership
2021-03-09,Individual,Individual,Current,Professional,"",Brazil,2021-08-27,0,0,Order 0893167,Professional,Membership
2021-03-10,Individual,Individual,Current,Professional,Ceará,Brazil,2021-08-27,0,0,Order 0893123,Professional,Membership
2021-03-10,Individual,Individual,Current,Professional,"",India,2021-08-27,0,0,Order 0893272,Professional,Membership
2021-03-11,Individual,Individual,Current,Professional,Goiás,Brazil,2021-08-27,0,0,Order 0893178,Professional,Membership
2021-03-16,Individual,Individual,Current,Professional,Minas Gerais,Brazil,2021-08-27,0,0,Order 0893156,Professional,Membership
2021-03-25,Individual,Individual,Current,Professional,São Paulo,Brazil,2021-08-27,0,0,Order 0893169,Professional,Membership
2021-03-26,Individual,Individual,Current,Professional,"",Brazil,2021-08-27,0,0,Order 0893176,Professional,Membership
2021-04-08,Individual,Individual,Current,Professional,"",Brazil,2021-08-27,0,0,Order 0893158,Professional,Membership
2021-04-20,Individual,Individual,Current,Professional,Paraná,Brazil,2021-08-27,0,0,Order 0893174,Professional,Membership
2021-04-30,Individual,Individual,Current,Professional,Rio Grande do Sul,Brazil,2021-08-27,0,0,Order 0893128,Professional,Membership
2021-05-03,Individual,Individual,Current,Professional,Paraná,Brazil,2021-08-27,0,0,Order 0893138,Professional,Membership
2021-05-15,Individual,Individual,Current,Professional,"",Brazil,2021-08-27,0,0,Order 0893161,Professional,Membership
2021-05-19,Individual,Individual,Current,Professional,Rio de Janeiro,Brazil,2021-08-27,0,0,Order 0893170,Professional,Membership
2021-05-24,Individual,Individual,Current,Professional,"",Brazil,2021-08-27,0,0,Order 0893130,Professional,Membership
2021-06-02,Individual,Individual,Current,Professional,São Paulo,Brazil,2021-08-27,0,0,Order 0893153,Professional,Membership
2021-06-11,Individual,Individual,Current,Professional,Haryana,India,2021-08-27,0,0,Order 0893224,Professional,Membership
2021-06-16,Individual,Individual,Current,Professional,Madhya Pradesh,India,2021-08-27,0,0,Order 0893233,Professional,Membership
2021-06-19,Individual,Individual,Current,Professional,São Paulo,Brazil,2021-08-27,0,0,Order 0892905,Professional,Membership
2021-07-01,Individual,Individual,Current,Professional,Distrito Federal,Brazil,2021-08-27,0,0,Order 0892912,Professional,Membership
2021-07-17,Individual,Individual,Current,Professional,"",Brazil,2021-08-27,0,0,Order 0892937,Professional,Membership
2021-08-02,Individual,Individual,Current,Professional,Karnataka,India,2021-08-27,0,0,Order 0893228,Professional,Membership
2021-08-08,Individual,Individual,Current,Professional,Gujarat,India,2021-08-27,0,0,Order 0893229,Professional,Membership
2021-08-16,Individual,Individual,Current,Professional,"",Brazil,2021-08-27,0,0,Order 0892883,Professional,Membership
2021-08-26,Individual,Individual,Current,Professional,Rio de Janeiro,Brazil,2021-08-27,0,0,Order 0892942,Professional,Membership
2021-08-27,Individual,Individual,Current,Professional,"",South Africa,2021-08-27,0,0,Order 0892880,Professional,Membership
2021-08-27,Individual,Individual,Current,Professional,"",Brazil,2021-08-27,0,0,Order 0893122,Professional,Membership
2021-08-27,Individual,Individual,Current,Professional,Karnataka,India,2021-08-27,0,0,Order 0893181,Professional,Membership
2021-08-27,Individual,Individual,Current,Professional,São Paulo,Brazil,2021-08-27,0,0,Order 0893179,Professional,Membership
2021-08-27,Individual,Individual,Current,Professional,"",Brazil,2021-08-27,0,0,Order 0893183,Professional,Membership
2021-08-27,Individual,Individual,Current,Professional,"",Brazil,2021-08-27,0,0,Order 0893184,Professional,Membership
2021-08-27,Individual,Individual,Current,Professional,"",India,2021-08-27,0,0,Order 0893267,Professional,Membership
2021-08-27,Individual,Individual,Current,Professional,"",India,2021-08-27,0,0,Order 0893268,Professional,Membership
2021-08-27,Individual,Individual,Current,Professional,"",India,2021-08-27,0,0,Order 0893269,Professional,Membership
2021-08-27,Individual,Individual,Current,Professional,"",India,2021-08-27,0,0,Order 0893270,Professional,Membership
2021-08-27,Individual,Individual,Current,Professional,"",India,2021-08-27,0,0,Order 0893271,Professional,Membership
2021-08-27,Individual,Individual,Current,Professional,Kent,United Kingdom,2021-08-27,0,0,Order 0893278,Professional,Membership
2021-05-07,Individual,Individual,Current,Professional,"",Germany,2021-08-30,0,0,Order 0898375,Professional,Membership
2021-01-11,Individual,Individual,Current,Professional,"",Nigeria,2021-08-31,0,0,Order 0900146,Professional,Membership
2021-08-31,Individual,Individual,Current,Professional,"",Portugal,2021-08-31,0,0,Order 0900426,Professional,Membership
2020-11-18,Individual,Individual,Future,Professional,Norfolk,United Kingdom,2021-09-01,0,0,Order 0902240,Professional,Membership
2020-12-10,Individual,Individual,Current,Professional,"",Denmark,2021-09-01,0,0,Order 0902211,Professional,Membership
2021-01-13,Individual,Individual,Current,Professional,Santa Catarina,Brazil,2021-09-01,0,0,Order 0902460,Professional,Membership
2021-03-04,Individual,Individual,Current,Professional,"",United Kingdom,2021-09-01,0,0,Order 0902209,Professional,Membership
2021-03-10,Individual,Individual,Current,Professional,"",Brazil,2021-09-01,0,0,Order 0902467,Professional,Membership
2021-04-18,Individual,Individual,Current,Professional,"",Brazil,2021-09-01,0,0,Order 0902463,Professional,Membership
2021-05-19,Individual,Individual,Current,Professional,"",South Africa,2021-09-01,0,0,Order 0946008,Professional,Membership
2021-05-28,Individual,Individual,Current,Professional,Rio de Janeiro,Brazil,2021-09-01,0,0,Order 0902464,Professional,Membership
2021-09-01,Individual,Individual,Current,Professional,Dorset,United Kingdom,2021-09-01,0,0,Order 0902238,Professional,Membership
2021-09-01,Individual,Individual,Current,Professional,"",United Kingdom,2021-09-01,0,0,Order 0902239,Professional,Membership
2021-09-01,Individual,Individual,Current,Professional,County Down,United Kingdom,2021-09-01,0,0,Order 0902241,Professional,Membership
2021-09-01,Individual,Individual,Current,Professional,"",United Kingdom,2021-09-01,0,0,Order 0902242,Professional,Membership
2021-09-01,Individual,Individual,Current,Professional,"",United Kingdom,2021-09-01,0,0,Order 0902246,Professional,Membership
2021-09-01,Individual,Individual,Current,Professional,São Paulo,Brazil,2021-09-01,0,0,Order 0902257,Professional,Membership
2021-09-01,Individual,Individual,Current,Professional,São Paulo,Brazil,2021-09-01,0,0,Order 0902452,Professional,Membership
2020-08-27,Individual,Individual,Future,Professional,NY,United States,2021-09-02,0,0,Order 0904598,Professional,Membership
2020-08-31,Individual,Individual,Future,Professional,"",Canada,2021-09-02,0,0,Order 0904602,Professional,Membership
2021-03-10,Individual,Individual,Current,Professional,"",Brazil,2021-09-02,0,0,Order 0904632,Professional,Membership
2021-03-10,Individual,Individual,Current,Professional,Santa Catarina,Brazil,2021-09-02,0,0,Order 0904603,Professional,Membership
2021-03-10,Individual,Individual,Current,Professional,Goiás,Brazil,2021-09-02,0,0,Order 0904606,Professional,Membership
2021-03-10,Individual,Individual,Current,Professional,São Paulo,Brazil,2021-09-02,0,0,Order 0904604,Professional,Membership
2021-04-07,Individual,Individual,Current,Professional,Uttar Pradesh,India,2021-09-02,0,0,Order 0904419,Professional,Membership
2021-06-10,Individual,Individual,Current,Professional,Maharashtra,India,2021-09-02,0,0,Order 0904421,Professional,Membership
2021-06-10,Individual,Individual,Current,Professional,"",Brazil,2021-09-02,0,0,Order 0904605,Professional,Membership
2021-06-24,Individual,Individual,Current,Professional,Maharashtra,India,2021-09-02,0,0,Order 0904697,Professional,Membership
2021-08-11,Individual,Individual,Current,Professional,"",India,2021-09-02,0,0,Order 0904417,Professional,Membership
2021-08-22,Individual,Individual,Current,Professional,"",Brazil,2021-09-02,0,0,Order 0904608,Professional,Membership
2021-08-31,Individual,Individual,Current,Professional,"",Brazil,2021-09-02,0,0,Order 0904619,Professional,Membership
2021-08-31,Individual,Individual,Current,Professional,Goiás,Brazil,2021-09-02,0,0,Order 0904618,Professional,Membership
2021-08-31,Individual,Individual,Current,Professional,Goiás,Brazil,2021-09-02,0,0,Order 0904621,Professional,Membership
2021-09-02,Individual,Individual,Current,Professional,"",United Kingdom,2021-09-02,0,0,Order 0904582,Professional,Membership
2021-09-02,Individual,Individual,Future,Professional,"",France,2021-09-02,0,0,Order 0904630,Professional,Membership
2021-09-02,Individual,Individual,Current,Professional,Andhra Pradesh,India,2021-09-02,0,0,Order 0904694,Professional,Membership
2021-09-02,Individual,Individual,Current,Professional,"",Ireland,2021-09-02,0,0,Order 0904700,Professional,Membership
2021-09-02,Individual,Individual,Current,Professional,"",Ireland,2021-09-02,0,0,Order 0904701,Professional,Membership
2021-09-02,Individual,Individual,Current,Professional,"",Ireland,2021-09-02,0,0,Order 0904702,Professional,Membership
2021-09-02,Individual,Individual,Current,Professional,"",United Kingdom,2021-09-02,0,0,Order 0904735,Professional,Membership
2021-09-02,Individual,Individual,Current,Professional,"",Japan,2021-09-02,0,0,Order 0904808,Professional,Membership
2020-08-17,Individual,Individual,Current,Professional,"",Brazil,2021-09-07,0,0,Order 0913237,Professional,Membership
2020-10-01,Individual,Individual,Current,Professional,"",Brazil,2021-09-07,0,0,Order 0913230,Professional,Membership
2021-03-10,Individual,Individual,Current,Professional,"",Brazil,2021-09-07,0,0,Order 0913211,Professional,Membership
2021-03-18,Individual,Individual,Current,Professional,"",Brazil,2021-09-07,0,0,Order 0913239,Professional,Membership
2021-04-12,Individual,Individual,Current,Professional,"",Brazil,2021-09-07,0,0,Order 0913238,Professional,Membership
2021-05-11,Individual,Individual,Current,Professional,"",Brazil,2021-09-07,0,0,Order 0913243,Professional,Membership
2021-05-12,Individual,Individual,Current,Professional,Pará,Brazil,2021-09-07,0,0,Order 0913614,Professional,Membership
2021-05-28,Individual,Individual,Current,Professional,"",Singapore,2021-09-07,0,0,Order 0913017,Professional,Membership
2021-06-03,Individual,Individual,Current,Professional,"",Brazil,2021-09-07,0,0,Order 0913209,Professional,Membership
2021-06-05,Individual,Individual,Current,Professional,"",Brazil,2021-09-07,0,0,Order 0913210,Professional,Membership
2021-06-16,Individual,Individual,Current,Professional,"",United Kingdom,2021-09-07,0,0,Order 0913235,Professional,Membership
2021-06-18,Individual,Individual,Current,Professional,Bahia,Brazil,2021-09-07,0,0,Order 0913615,Professional,Membership
2021-07-09,Individual,Individual,Future,Not-For-Profit,"",Singapore,2021-09-07,0,0,Order 0913023,Professional,Membership
2021-07-23,Individual,Individual,Current,Professional,"",United Kingdom,2021-09-07,0,0,Order 0913460,Professional,Membership
2021-08-13,Individual,Individual,Future,Professional,"",Singapore,2021-09-07,0,0,Order 0913038,Professional,Membership
2021-08-20,Individual,Individual,Current,Professional,"",Singapore,2021-09-07,0,0,Order 0913020,Professional,Membership
2021-08-25,Individual,Individual,Current,Professional,São Paulo,Brazil,2021-09-07,0,0,Order 0913612,Professional,Membership
2021-09-02,Individual,Individual,Current,Professional,"",Brazil,2021-09-07,0,0,Order 0913611,Professional,Membership
2021-09-07,Individual,Individual,Current,Professional,"",Singapore,2021-09-07,0,0,Order 0912910,Professional,Membership
2021-09-07,Individual,Individual,Current,Professional,"",Singapore,2021-09-07,0,0,Order 0912914,Professional,Membership
2021-09-07,Individual,Individual,Current,Professional,"",Singapore,2021-09-07,0,0,Order 0912915,Professional,Membership
2021-09-07,Individual,Individual,Current,Professional,"",Singapore,2021-09-07,0,0,Order 0912918,Professional,Membership
2021-09-07,Individual,Individual,Current,Professional,"",Singapore,2021-09-07,0,0,Order 0912921,Professional,Membership
2021-09-07,Individual,Individual,Current,Professional,"",Singapore,2021-09-07,0,0,Order 0912924,Professional,Membership
2021-09-07,Individual,Individual,Current,Professional,"",Singapore,2021-09-07,0,0,Order 0912926,Professional,Membership
2021-09-07,Individual,Individual,Current,Professional,"",Singapore,2021-09-07,0,0,Order 0912942,Professional,Membership
2021-09-07,Individual,Individual,Current,Professional,"",Singapore,2021-09-07,0,0,Order 0912943,Professional,Membership
2021-09-07,Individual,Individual,Current,Professional,"",Singapore,2021-09-07,0,0,Order 0912908,Professional,Membership
2021-09-07,Individual,Individual,Current,Professional,Santa Catarina,Brazil,2021-09-07,0,0,Order 0913203,Professional,Membership
