Created Date,Account Record Type,Membership Category,Membership Status,Member Type,Person Account: State/Province,Person Account: Country,Transaction Date,Total Payment,Unit Price,Order Id,Product: Product Name,Product: Record Type
2021-07-26,Individual,Individual,Future,Professional,"",Austria,2021-11-10,2795,0,Order 1184714,Professional,Membership
2021-07-27,Individual,Individual,Future,Professional,Ontario,Canada,2021-11-17,2795,0,Order 1267540,Professional,Membership
2020-09-21,Individual,Individual,Current,Professional,Zürich,Switzerland,2021-11-23,2795,0,Order 1270073,Professional,Membership
2021-01-15,Individual,Individual,Current,Professional,"",United Kingdom,2021-12-16,2795,0,Order 1324871,Professional,Membership
2020-12-10,Individual,Individual,Current,Professional,"",Singapore,2021-12-23,2795,0,Order 1337241,Professional,Membership
2021-03-19,Individual,Individual,Current,Professional,NY,United States,2021-12-30,2795,0,Order 1339340,Professional,Membership
2020-10-19,Individual,Individual,Current,Professional,Dublin,Ireland,2020-11-02,2805,0,Order 0649005,Professional,Membership
2020-10-15,Individual,Individual,Expired,Professional,Dublin,Ireland,2020-10-20,2815,0,Order 0640069,Professional,Membership
2020-11-02,Individual,Individual,Current,Professional,"",Ireland,2020-11-02,2815,0,Order 0649008,Professional,Membership
2021-06-06,Individual,Individual,Current,Not-For-Profit,"",United States,2021-07-05,2865,0,Order 0816980,Professional,Membership
2021-08-09,Individual,Individual,Current,Professional,CA,United States,2021-12-08,2880,0,Order 1278434,Professional,Membership
2020-06-30,Individual,Individual,Expired,Professional,MD,United States,2020-06-30,2895,0,Order 0575069,Professional,Membership
2020-06-30,Individual,Individual,Expired,Professional,MD,United States,2020-06-30,2895,0,Order 0575068,Professional,Membership
2020-07-22,Individual,Individual,Current,Government,AZ,United States,2020-07-22,2895,0,Order 0586626,Professional,Membership
2020-08-01,Individual,Individual,Expired,Professional,TX,United States,2020-08-24,2895,0,Order 0604141,Professional,Membership
2020-08-31,Individual,Individual,Expired,Professional,FL,United States,2020-08-31,2895,0,Order 0609195,Professional,Membership
2020-09-07,Individual,Individual,Expired,Professional,TX,United States,2020-09-07,2895,0,Order 0614202,Professional,Membership
2020-09-08,Individual,Individual,Expired,Professional,DC,United States,2020-09-08,2895,0,Order 0615134,Professional,Membership
2020-08-26,Individual,Individual,Current,Professional,MA,United States,2020-09-09,2895,0,Order 0615897,Professional,Membership
2020-09-14,Individual,Individual,Current,Professional,KS,United States,2020-09-14,2895,0,Order 0618817,Professional,Membership
2020-08-19,Individual,Individual,Expired,Professional,"",United Kingdom,2020-09-16,2895,0,Order 0619924,Professional,Membership
2020-10-02,Individual,Individual,Current,Professional,NJ,United States,2020-10-02,2895,0,Order 0629255,Professional,Membership
2020-10-03,Individual,Individual,Current,Government,OR,United States,2020-10-03,2895,0,Order 0629393,Professional,Membership
2020-09-04,Individual,Individual,Current,Higher Education,IL,United States,2020-10-05,2895,0,Order 0630176,Professional,Membership
2020-10-14,Individual,Individual,Current,Professional,DC,United States,2020-10-14,2895,0,Order 0636170,Professional,Membership
2020-10-19,Individual,Individual,Current,Professional,TX,United States,2020-10-19,2895,0,Order 0639142,Professional,Membership
2020-10-26,Individual,Individual,Expired,Professional,KY,United States,2020-10-26,2895,0,Order 0644140,Professional,Membership
2020-10-27,Individual,Individual,Expired,Professional,CA,United States,2020-10-27,2895,0,Order 0645529,Professional,Membership
2020-10-28,Individual,Individual,Current,Professional,OH,United States,2020-10-28,2895,0,Order 0645814,Professional,Membership
2020-11-02,Individual,Individual,Expired,Professional,FL,United States,2020-11-04,2895,0,Order 0649790,Professional,Membership
2020-11-05,Individual,Individual,Current,Professional,NJ,United States,2020-11-05,2895,0,Order 0651707,Professional,Membership
2020-10-01,Individual,Individual,Current,Professional,CA,United States,2020-11-06,2895,0,Order 0652526,Professional,Membership
2020-11-05,Individual,Individual,Expired,Professional,NJ,United States,2020-11-06,2895,0,Order 0652323,Professional,Membership
2020-10-22,Individual,Individual,Current,Professional,TX,United States,2020-11-09,2895,0,Order 0653569,Professional,Membership
2020-11-16,Individual,Individual,Expired,Professional,MD,United States,2020-11-16,2895,0,Order 0657298,Professional,Membership
2020-11-20,Individual,Individual,Current,Professional,TX,United States,2020-11-30,2895,0,Order 0666286,Professional,Membership
2020-09-28,Individual,Individual,Expired,Professional,MA,United States,2020-12-01,2895,0,Order 0667364,Professional,Membership
2020-09-17,Individual,Individual,Current,Professional,OK,United States,2020-12-07,2895,0,Order 0671123,Professional,Membership
2020-12-08,Individual,Individual,Future,Professional,WI,United States,2020-12-08,2895,0,Order 0671632,Professional,Membership
2020-12-23,Individual,Individual,Expired,Professional,MD,United States,2020-12-23,2895,0,Order 0679260,Professional,Membership
2021-01-04,Individual,Individual,Expired,Professional,NJ,United States,2021-01-04,2895,0,Order 0683011,Professional,Membership
2020-07-29,Individual,Individual,Current,Professional,CA,United States,2021-01-05,2895,0,Order 0684294,Professional,Membership
2021-01-04,Individual,Individual,Current,Professional,MO,United States,2021-01-06,2895,0,Order 0684725,Professional,Membership
2020-12-01,Individual,Individual,Current,Professional,"",United States,2021-01-07,2895,0,Order 0685294,Professional,Membership
2021-01-08,Individual,Individual,Expired,Professional,TX,United States,2021-01-09,2895,0,Order 0686450,Professional,Membership
2021-01-14,Individual,Individual,Current,Professional,NC,United States,2021-01-14,2895,0,Order 0691061,Professional,Membership
2021-01-15,Individual,Individual,Expired,Professional,CA,United States,2021-01-15,2895,0,Order 0692424,Professional,Membership
2020-12-03,Individual,Individual,Current,Professional,CA,United States,2021-01-21,2895,0,Order 0697054,Professional,Membership
2021-01-25,Individual,Individual,Current,Professional,NJ,United States,2021-01-28,2895,0,Order 0702265,Professional,Membership
2021-02-03,Individual,Individual,Expired,Professional,CT,United States,2021-02-09,2895,0,Order 0708874,Professional,Membership
2021-02-17,Individual,Individual,Expired,Professional,GA,United States,2021-02-19,2895,0,Order 0715079,Professional,Membership
2021-02-20,Individual,Individual,Current,Professional,IL,United States,2021-02-20,2895,0,Order 0715434,Professional,Membership
2021-02-22,Individual,Individual,Expired,Professional,NJ,United States,2021-02-22,2895,0,Order 0715843,Professional,Membership
2021-02-23,Individual,Individual,Current,Professional,MT,United States,2021-02-23,2895,0,Order 0716744,Professional,Membership
2021-02-24,Individual,Individual,Expired,Professional,NJ,United States,2021-02-24,2895,0,Order 0717705,Professional,Membership
2021-03-01,Individual,Individual,Current,Professional,CA,United States,2021-03-02,2895,0,Order 0721084,Professional,Membership
2021-02-21,Individual,Individual,Expired,Professional,"",United States,2021-03-04,2895,0,Order 0722826,Professional,Membership
2021-01-22,Individual,Individual,Current,Professional,WA,United States,2021-03-08,2895,0,Order 0724417,Professional,Membership
2021-03-08,Individual,Individual,Current,Professional,FL,United States,2021-03-08,2895,0,Order 0724527,Professional,Membership
2021-03-07,Individual,Individual,Expired,Professional,"",United States,2021-03-09,2895,0,Order 0725524,Professional,Membership
2021-02-22,Individual,Individual,Expired,Professional,OH,United States,2021-03-10,2895,0,Order 0725739,Professional,Membership
2021-01-02,Individual,Individual,Future,Professional,"",United States,2021-03-12,2895,0,Order 0728365,Professional,Membership
2021-01-27,Individual,Individual,Current,Professional,TX,United States,2021-03-19,2895,0,Order 0732519,Professional,Membership
2020-07-08,Individual,Individual,Expired,Professional,CA,United States,2021-03-22,2895,0,Order 0733475,Professional,Membership
2021-03-29,Individual,Individual,Expired,Professional,KS,United States,2021-03-29,2895,0,Order 0737795,Professional,Membership
2021-04-10,Individual,Individual,Current,Professional,OH,United States,2021-04-11,2895,0,Order 0746509,Professional,Membership
2021-04-22,Individual,Individual,Grace,Professional,NY,United States,2021-04-22,2895,0,Order 0756361,Professional,Membership
2021-05-14,Individual,Individual,Grace,Professional,CA,United States,2021-05-14,2895,0,Order 0774785,Professional,Membership
2021-04-27,Individual,Individual,Grace,Professional,TX,United States,2021-05-24,2895,0,Order 0780920,Professional,Membership
2021-05-26,Individual,Individual,Current,Government,"",United States,2021-05-27,2895,0,Order 0783937,Professional,Membership
2021-05-28,Individual,Individual,Grace,Professional,VA,United States,2021-05-28,2895,0,Order 0784717,Professional,Membership
2021-06-15,Individual,Individual,Grace,Professional,TX,United States,2021-06-15,2895,0,Order 0796343,Professional,Membership
2021-06-29,Individual,Individual,Grace,Professional,OH,United States,2021-06-29,2895,0,Order 0809934,Professional,Membership
2021-06-10,Individual,Individual,Current,Professional,MA,United States,2021-07-06,2895,0,Order 0818198,Professional,Membership
2021-07-30,Individual,Individual,Future,Professional,"",United States,2021-08-02,2895,0,Order 0854091,Professional,Membership
2021-08-03,Individual,Individual,Future,Professional,TX,United States,2021-08-03,2895,0,Order 0854791,Professional,Membership
2021-06-08,Individual,Individual,Current,Professional,GA,United States,2021-08-04,2895,0,Order 0857914,Professional,Membership
2021-08-09,Individual,Individual,Current,Professional,CA,United States,2021-08-09,2895,0,Order 0864417,Professional,Membership
2021-08-05,Individual,Individual,Current,Professional,NC,United States,2021-08-11,2895,0,Order 0867451,Professional,Membership
2020-12-15,Individual,Individual,Future,Professional,TN,United States,2021-08-13,2895,0,Order 0870453,Professional,Membership
2020-11-03,Individual,Individual,Current,Professional,NE,United States,2021-08-18,2895,0,Order 0878454,Professional,Membership
2021-07-22,Individual,Individual,Future,Professional,"",United States,2021-08-18,2895,0,Order 0878050,Professional,Membership
2021-07-02,Individual,Individual,Current,Professional,NY,United States,2021-08-23,2895,0,Order 0884987,Professional,Membership
2021-08-02,Individual,Individual,Current,Professional,CA,United States,2021-08-23,2895,0,Order 0885719,Professional,Membership
2020-11-18,Individual,Individual,Current,Professional,GA,United States,2021-09-01,2895,0,Order 0902678,Professional,Membership
2020-11-05,Individual,Individual,Current,Professional,VA,United States,2021-09-02,2895,0,Order 0904852,Professional,Membership
2021-09-08,Individual,Individual,Current,Professional,NC,United States,2021-09-08,2895,0,Order 0915694,Professional,Membership
2021-06-26,Individual,Individual,Current,Professional,PA,United States,2021-09-20,2895,0,Order 0940137,Professional,Membership
2021-09-16,Individual,Individual,Current,Professional,CT,United States,2021-09-20,2895,0,Order 0940644,Professional,Membership
2021-01-31,Individual,Individual,Current,Professional,"",United States,2021-09-21,2895,0,Order 0942714,Professional,Membership
2021-08-27,Individual,Individual,Current,Professional,NY,United States,2021-09-21,2895,0,Order 0942853,Professional,Membership
2021-08-12,Individual,Individual,Future,Professional,FL,United States,2021-10-08,2895,0,Order 0989448,Professional,Membership
2020-07-20,Individual,Individual,Current,Professional,"",United States,2021-10-18,2895,0,Order 1020980,Professional,Membership
2021-01-26,Individual,Individual,Current,Professional,ID,United States,2021-10-18,2895,0,Order 1020822,Professional,Membership
2021-07-06,Individual,Individual,Current,Professional,CA,United States,2021-10-27,2895,0,Order 1050746,Professional,Membership
2021-05-19,Individual,Individual,Current,Professional,NY,United States,2021-12-02,2895,0,Order 1275266,Professional,Membership
2021-08-17,Individual,Individual,Current,Professional,MI,United States,2021-12-08,2895,0,Order 1278703,Professional,Membership
2021-01-05,Individual,Individual,Current,Professional,"",United States,2021-03-03,2935,0,Order 0721781,Professional,Membership
2021-03-08,Individual,Individual,Expired,Professional,"",United Kingdom,2021-03-22,2945,0,Order 0732990,Professional,Membership
2021-03-23,Individual,Individual,Expired,Professional,"",France,2021-04-09,2945,0,Order 0745997,Professional,Membership
2021-02-16,Individual,Individual,Grace,Professional,Bavaria,Germany,2021-05-11,2945,0,Order 0772514,Professional,Membership
2021-05-12,Individual,Individual,Grace,Professional,Bavaria,Germany,2021-05-11,2945,0,Order 0772502,Professional,Membership
2020-10-19,Individual,Individual,Current,Professional,CA,United States,2020-10-27,2975,0,Order 0645036,Professional,Membership
2020-08-20,Individual,Individual,Current,Professional,AZ,United States,2020-10-07,2990,0,Order 0632537,Professional,Membership
2020-10-23,Individual,Individual,Current,Professional,"",Russian Federation,2020-10-30,2990,0,Order 0647600,Professional,Membership
2021-07-30,Individual,Individual,Future,Professional,"",United Kingdom,2021-07-30,2990,0,Order 0849454,Professional,Membership
2020-12-29,Individual,Individual,Future,Professional,"",United Arab Emirates,2021-08-23,2990,0,Order 0884484,Professional,Membership
2020-10-07,Individual,Individual,Future,Professional,"",United Kingdom,2021-09-09,2990,0,Order 0916907,Professional,Membership
2021-02-21,Individual,Individual,Future,Professional,"",Netherlands,2021-12-30,2990,0,Order 1339233,Professional,Membership
2021-01-25,Individual,Individual,Current,Professional,Berlin,Germany,2021-03-01,3050,0,Order 0719476,Professional,Membership
2020-10-21,Individual,Individual,Current,Professional,MN,United States,2020-10-21,3120,0,Order 0640910,Professional,Membership
2020-08-24,Individual,Individual,Current,Professional,CA,United States,2020-09-11,3140,0,Order 0617643,Professional,Membership
2020-07-18,Individual,Individual,Current,Professional,OH,United States,2020-07-18,3195,0,Order 0583833,Professional,Membership
2020-10-29,Individual,Individual,Expired,Professional,"",United States,2020-11-22,3195,0,Order 0661862,Professional,Membership
2021-01-22,Individual,Individual,Expired,Professional,MI,United States,2021-01-22,3195,0,Order 0697511,Professional,Membership
2021-02-11,Individual,Individual,Expired,Professional,"",United States,2021-02-22,3195,0,Order 0716171,Professional,Membership
2021-02-18,Individual,Individual,Current,Professional,MI,United States,2021-02-22,3195,0,Order 0715777,Professional,Membership
2021-02-22,Individual,Individual,Current,Professional,VA,United States,2021-02-22,3195,0,Order 0715940,Professional,Membership
2021-05-20,Individual,Individual,Grace,Professional,GA,United States,2021-05-20,3195,0,Order 0778399,Professional,Membership
2021-05-27,Individual,Individual,Current,Professional,CA,United States,2021-05-27,3195,0,Order 0784122,Professional,Membership
2021-05-19,Individual,Individual,Current,Professional,CA,United States,2021-06-12,3195,0,Order 0794790,Professional,Membership
2021-06-30,Individual,Individual,Grace,Professional,CA,United States,2021-06-30,3195,0,Order 0811990,Professional,Membership
2021-07-08,Individual,Individual,Grace,Professional,GA,United States,2021-07-12,3195,0,Order 0824873,Professional,Membership
2021-07-13,Individual,Individual,Current,Professional,CA,United States,2021-07-13,3195,0,Order 0826525,Professional,Membership
2021-07-29,Individual,Individual,Current,Professional,CA,United States,2021-07-29,3195,0,Order 0848681,Professional,Membership
2021-08-14,Individual,Individual,Future,Professional,TX,United States,2021-09-07,3195,0,Order 0912985,Professional,Membership
2021-09-02,Individual,Individual,Future,Professional,CA,United States,2021-09-07,3195,0,Order 0913871,Professional,Membership
2021-09-14,Individual,Individual,Future,Professional,IL,United States,2021-09-14,3195,0,Order 0927745,Professional,Membership
2020-09-11,Individual,Individual,Expired,Professional,CO,United States,2020-09-21,3215,0,Order 0623109,Professional,Membership
2020-12-29,Individual,Individual,Expired,Professional,IL,United States,2020-12-29,3240,0,Order 0681168,Professional,Membership
2021-03-25,Individual,Individual,Current,Professional,"",United States,2021-09-02,3240,0,Order 0904946,Professional,Membership
2021-04-11,Individual,Individual,Current,Professional,"",Canada,2021-07-06,3256,0,Order 0818113,Professional,Membership
2021-07-06,Individual,Individual,Current,Professional,"",Canada,2021-07-06,3256,0,Order 0818116,Professional,Membership
2020-09-16,Individual,Individual,Current,Professional,CA,United States,2020-09-28,3345,0,Order 0626412,Professional,Membership
2021-04-27,Individual,Individual,Current,Professional,"",United Kingdom,2021-06-23,3440,0,Order 0801618,Professional,Membership
2021-05-12,Individual,Individual,Grace,Professional,"",United Kingdom,2021-05-12,3565,0,Order 0772950,Professional,Membership
2021-04-23,Individual,Individual,Current,Not-For-Profit,MN,United States,2021-05-03,3790,0,Order 0765383,Professional,Membership
2021-01-29,Individual,Individual,Expired,Professional,"",France,2021-02-11,3995,0,Order 0709943,Professional,Membership
2021-09-10,Individual,Individual,Current,Professional,Vaud,Switzerland,2021-09-11,4090,0,Order 0921296,Professional,Membership
2020-11-17,Individual,Individual,Current,Professional,"",France,2020-11-18,4290,0,Order 0658531,Professional,Membership
2021-04-07,Individual,Individual,Future,Professional,"",United Kingdom,2021-07-20,4290,0,Order 0835239,Professional,Membership
2021-02-12,Individual,Individual,Future,Professional,"",Germany,2021-08-02,4290,0,Order 0875079,Professional,Membership
2021-04-27,Individual,Individual,Current,Professional,Zug,Switzerland,2021-04-27,4295,0,Order 0760308,Professional,Membership
2020-11-10,Individual,Individual,Current,Professional,MO,United States,2021-04-14,4390,0,Order 0749294,Professional,Membership
2020-12-07,Individual,Individual,Current,Professional,NH,United States,2020-12-11,4465.5,0,Order 0673698,Professional,Membership
2020-12-21,Individual,Individual,Current,Professional,"",Israel,2020-12-30,4760.5,0,Order 0682154,Professional,Membership
2021-05-22,Individual,Individual,Current,Professional,NC,United States,2021-05-22,5241.28,0,Order 0780000,Professional,Membership
2017-06-26,Individual,Individual,Current,Professional,"",Netherlands,2017-06-26,600,0,Order 0118759,Professional,Membership
2017-12-27,Individual,Individual,Expired,Professional,GA,United States,2019-10-29,695,0,Order 0419420,Professional,Membership
2017-08-10,Individual,Individual,Current,Professional,CA,United States,2019-11-13,695,0,Order 0429263,Professional,Membership
2017-09-09,Individual,Individual,Current,Professional,MA,United States,2020-05-02,695,0,Order 0539000,Professional,Membership
2017-08-04,Individual,Individual,Current,Professional,IN,United States,2020-12-01,695,0,Order 0667417,Professional,Membership
2016-03-01,Individual,Individual,Expired,Professional,TX,United States,2021-01-22,695,0,Order 0697663,Professional,Membership
2016-02-23,Individual,Individual,Current,Professional,CA,United States,2021-06-09,695,0,Order 0792387,Professional,Membership
2017-04-28,Individual,Individual,Current,Professional,FL,United States,2021-07-25,695,0,Order 0842260,Professional,Membership
2017-07-10,Individual,Individual,Current,Professional,NY,United States,2021-07-27,695,0,Order 0844893,Professional,Membership
2017-09-20,Individual,Individual,Expired,Professional,West Midlands,United Kingdom,2017-09-15,800,0,Order 0138122,Professional,Membership
2017-04-29,Individual,Individual,Grace,Professional,CA,United States,2018-08-10,962.8,0,Order 0238869,Professional,Membership
2017-06-04,Individual,Individual,Expired,Professional,Victoria,Australia,2020-02-10,962.8,0,Order 0474235,Professional,Membership
2017-06-17,Individual,Individual,Current,Professional,"",Taiwan,2020-10-03,962.8,0,Order 0629524,Professional,Membership
2016-03-02,Individual,Individual,Current,Professional,Ontario,Canada,2021-11-01,962.8,0,Order 1072349,Professional,Membership
2017-09-25,Individual,Individual,Expired,Individual Green Membership,CA,United States,2018-09-05,1212.8,0,Order 0246787,Professional,Membership
2017-05-30,Individual,Individual,Expired,Professional,"",Norway,2017-05-31,1300,0,Order 0113430,Professional,Membership
2017-09-03,Individual,Individual,Current,Professional,"",France,2020-12-18,1345.5,0,Order 0677612,Professional,Membership
2017-05-09,Individual,Individual,Current,Professional,West Yorkshire,United Kingdom,2017-05-09,1495,0,Order 0109378,Professional,Membership
2017-06-01,Individual,Individual,Expired,Professional,"",United Kingdom,2017-06-01,1495,0,Order 0113556,Professional,Membership
2017-06-25,Individual,Individual,Expired,Professional,"",Philippines,2017-06-01,1495,0,Order 0119370,Professional,Membership
2017-06-14,Individual,Individual,Expired,Professional,"",Belgium,2017-06-16,1495,0,Order 0116736,Professional,Membership
2017-07-05,Individual,Individual,Current,Government,"",Netherlands,2017-07-05,1495,0,Order 0124465,Professional,Membership
2017-07-12,Individual,Individual,Current,Professional,"",Netherlands,2017-07-13,1495,0,Order 0122300,Professional,Membership
2017-07-20,Individual,Individual,Current,Professional,Tamil Nadu,India,2017-07-20,1495,0,Order 0123783,Professional,Membership
2017-07-27,Individual,Individual,Current,Professional,"",Netherlands,2017-08-01,1495,0,Order 0127586,Professional,Membership
2017-08-10,Individual,Individual,Expired,Professional,CA,United States,2017-08-28,1495,0,Order 0131871,Professional,Membership
2017-08-16,Individual,Individual,Expired,Professional,Andhra Pradesh,India,2017-08-28,1495,0,Order 0131584,Professional,Membership
2017-09-13,Individual,Individual,Future,Government,TX,United States,2017-09-13,1495,0,Order 0136348,Professional,Membership
2017-09-28,Individual,Individual,Expired,Professional,"",Thailand,2017-09-28,1495,0,Order 0140592,Professional,Membership
2017-09-28,Individual,Individual,Expired,Professional,"","",2017-09-28,1495,0,Order 0140593,Professional,Membership
2017-08-10,Individual,Individual,Expired,Professional,"",Germany,2017-10-10,1495,0,Order 0143685,Professional,Membership
2017-09-01,Individual,Individual,Expired,Professional,"",Sweden,2017-10-16,1495,0,Order 0145209,Professional,Membership
2017-06-22,Individual,Individual,Expired,Professional,Bavaria,Germany,2017-11-01,1495,0,Order 0152525,Professional,Membership
2017-09-06,Individual,Individual,Expired,Professional,"",Iceland,2017-11-01,1495,0,Order 0148732,Professional,Membership
2017-07-06,Individual,Individual,Expired,Professional,Dublin,Ireland,2017-12-04,1495,0,Order 0157280,Professional,Membership
2017-07-11,Individual,Individual,Expired,Professional,"",Ireland,2017-12-04,1495,0,Order 0157283,Professional,Membership
2017-09-25,Individual,Individual,Expired,Professional,CA,United States,2017-12-05,1495,0,Order 0157682,Professional,Membership
2017-06-29,Individual,Individual,Expired,Professional,"","",2017-12-18,1495,0,Order 0161047,Professional,Membership
2017-08-29,Individual,Individual,Expired,Professional,"",United Kingdom,2018-01-02,1495,0,Order 0167944,Professional,Membership
2018-01-04,Individual,Individual,Expired,Professional,Kildare,Ireland,2018-01-10,1495,0,Order 0166876,Professional,Membership
2017-04-16,Individual,Individual,Expired,Professional,"",Latvia,2018-03-02,1495,0,Order 0199563,Professional,Membership
2017-04-10,Individual,Individual,Expired,Professional,"",United Kingdom,2018-05-21,1495,0,Order 0214785,Professional,Membership
2017-08-08,Individual,Individual,Expired,Professional,VA,United States,2018-05-21,1495,0,Order 0214825,Professional,Membership
2017-09-13,Individual,Individual,Current,Professional,CA,United States,2018-05-23,1495,0,Order 0215569,Professional,Membership
2018-01-02,Individual,Individual,Current,Professional,"",United Kingdom,2018-06-06,1495,0,Order 0219298,Professional,Membership
2017-04-11,Individual,Individual,Expired,Professional,South Yorkshire,United Kingdom,2018-06-07,1495,0,Order 0219738,Professional,Membership
2017-06-02,Individual,Individual,Future,Not-For-Profit,"",Netherlands,2018-06-13,1495,0,Order 0221515,Professional,Membership
2017-09-09,Individual,Individual,Current,Not-For-Profit,Hesse,Germany,2018-06-17,1495,0,Order 0222167,Professional,Membership
2017-09-29,Individual,Individual,Current,Not-For-Profit,Geneva,Switzerland,2018-06-20,1495,0,Order 0222909,Professional,Membership
2017-04-13,Individual,Individual,Expired,Professional,"",Slovakia,2018-06-27,1495,0,Order 0225191,Professional,Membership
2017-08-10,Individual,Individual,Expired,Professional,"",Germany,2018-07-19,1495,0,Order 0232019,Professional,Membership
2016-02-08,Individual,Individual,Current,Professional,New South Wales,Australia,2018-07-23,1495,0,Order 0233132,Professional,Membership
2018-01-02,Individual,Individual,Current,Professional,CA,United States,2018-07-23,1495,0,Order 0233378,Professional,Membership
2017-07-24,Individual,Individual,Current,Not-For-Profit,West Sussex,United Kingdom,2018-07-30,1495,0,Order 0235018,Professional,Membership
2017-05-11,Individual,Individual,Expired,Individual Green Membership,"",Netherlands,2018-08-01,1495,0,Order 0235931,Professional,Membership
2017-09-21,Individual,Individual,Current,Professional,IL,United States,2018-08-22,1495,0,Order 0242142,Professional,Membership
2016-02-10,Individual,Individual,Future,Professional,"",Netherlands,2018-09-05,1495,0,Order 0253570,Professional,Membership
2017-07-11,Individual,Individual,Current,Not-For-Profit,FL,United States,2018-09-07,1495,0,Order 0247786,Professional,Membership
2017-08-28,Individual,Individual,Expired,Professional,Nuoro,Italy,2018-09-10,1495,0,Order 0248252,Professional,Membership
2017-08-09,Individual,Individual,Current,Professional,Hertfordshire,United Kingdom,2018-09-11,1495,0,Order 0248938,Professional,Membership
2017-04-22,Individual,Individual,Expired,Professional,"","",2018-09-14,1495,0,Order 0250739,Professional,Membership
2017-09-19,Individual,Individual,Expired,Individual Green Membership,São Paulo,Brazil,2018-09-25,1495,0,Order 0255233,Professional,Membership
2017-04-29,Individual,Individual,Current,Professional,"",Japan,2018-10-01,1495,0,Order 0257146,Professional,Membership
2017-05-10,Individual,Individual,Current,Government,"",Netherlands,2018-10-01,1495,0,Order 0266472,Professional,Membership
2017-06-26,Individual,Individual,Expired,Professional,Valais,Switzerland,2018-10-21,1495,0,Order 0264111,Professional,Membership
2016-01-21,Individual,Individual,Current,Professional,OR,United States,2018-10-23,1495,0,Order 0264809,Professional,Membership
2017-04-17,Individual,Individual,Expired,Professional,"",United States,2018-11-19,1495,0,Order 0274495,Professional,Membership
2017-08-14,Individual,Individual,Expired,Professional,"",United States,2018-11-19,1495,0,Order 0274176,Professional,Membership
2017-09-29,Individual,Individual,Current,Professional,London,United Kingdom,2018-11-23,1495,0,Order 0275794,Professional,Membership
2017-08-06,Individual,Individual,Expired,Professional,TX,United States,2018-11-27,1495,0,Order 0276887,Professional,Membership
2017-05-10,Individual,Individual,Current,Professional,Northamptonshire,United Kingdom,2018-11-30,1495,0,Order 0278466,Professional,Membership
2017-05-02,Individual,Individual,Current,Not-For-Profit,"",Italy,2018-12-13,1495,0,Order 0282981,Professional,Membership
2017-09-22,Individual,Individual,Current,Professional,CA,United States,2018-12-19,1495,0,Order 0284787,Professional,Membership
2016-01-07,Individual,Individual,Current,Professional,"",Netherlands,2018-12-21,1495,0,Order 0285420,Professional,Membership
2017-12-26,Individual,Individual,Expired,Professional,North Rhine-Westphalia,Germany,2019-01-05,1495,0,Order 0289504,Professional,Membership
2017-06-05,Individual,Individual,Current,Professional,"",Finland,2019-01-29,1495,0,Order 0302564,Professional,Membership
2017-07-21,Individual,Individual,Current,Professional,London,United Kingdom,2019-02-04,1495,0,Order 0304778,Professional,Membership
2017-09-20,Individual,Individual,Current,Professional,"",Switzerland,2019-02-05,1495,0,Order 0306005,Professional,Membership
2017-12-27,Individual,Individual,Expired,Professional,"",United Kingdom,2019-05-08,1495,0,Order 0345370,Professional,Membership
2017-12-27,Individual,Individual,Expired,Professional,"",United Kingdom,2019-05-10,1495,0,Order 0346378,Professional,Membership
2017-09-19,Individual,Individual,Expired,Individual Green Membership,"",Israel,2019-06-27,1495,0,Order 0366553,Professional,Membership
2017-06-27,Individual,Individual,Current,Government,Kent,United Kingdom,2019-07-08,1495,0,Order 0369459,Professional,Membership
2017-09-16,Individual,Individual,Expired,Individual Green Membership,"",Philippines,2019-07-11,1495,0,Order 0370974,Professional,Membership
2016-02-10,Individual,Individual,Future,Professional,"",Netherlands,2019-07-18,1495,0,Order 0373403,Professional,Membership
2017-06-14,Individual,Individual,Expired,Professional,"",Belgium,2019-07-30,1495,0,Order 0377424,Professional,Membership
2017-05-19,Individual,Individual,Current,Professional,CA,United States,2019-09-05,1495,0,Order 0392957,Professional,Membership
2017-06-19,Individual,Individual,Current,Professional,NJ,United States,2019-10-10,1495,0,Order 0410566,Professional,Membership
2017-08-07,Individual,Individual,Expired,Professional,CA,United States,2019-10-15,1495,0,Order 0412776,Professional,Membership
2016-01-08,Individual,Individual,Grace,Professional,City of Edinburgh,United Kingdom,2019-10-30,1495,0,Order 0420822,Professional,Membership
2016-01-29,Individual,Individual,Expired,Professional,Maharashtra,India,2019-12-09,1495,0,Order 0441333,Professional,Membership
2016-01-08,Individual,Individual,Current,Professional,"",Sweden,2019-12-13,1495,0,Order 0443232,Professional,Membership
2017-05-07,Individual,Individual,Current,Professional,OR,United States,2019-12-31,1495,0,Order 0448258,Professional,Membership
2017-05-15,Individual,Individual,Current,Professional,"",Ireland,2020-02-04,1495,0,Order 0470599,Professional,Membership
2017-08-21,Individual,Individual,Expired,Professional,Hampshire,United Kingdom,2020-02-18,1495,0,Order 0477814,Professional,Membership
2017-05-22,Individual,Individual,Current,Professional,"",Netherlands,2020-02-19,1495,0,Order 0478435,Professional,Membership
2017-05-22,Individual,Individual,Current,Professional,"",Netherlands,2020-03-30,1495,0,Order 0506683,Professional,Membership
2017-08-11,Individual,Individual,Grace,Not-For-Profit,NY,United States,2020-05-08,1495,0,Order 0543479,Professional,Membership
2017-09-27,Individual,Individual,Current,Professional,"",United States,2020-05-15,1495,0,Order 0548349,Professional,Membership
